"","Y","M","D","Prec"
"25830",1990,9,19,2.70000004023314
"25831",1990,9,20,0
"25832",1990,9,21,1.90000002831221
"25833",1990,9,22,0
"25834",1990,9,23,0
"25835",1990,9,24,6.70000009983778
"25836",1990,9,25,2.20000003278255
"25837",1990,9,26,0
"25838",1990,9,27,0
"25839",1990,9,28,0
"25840",1990,9,29,0
"25841",1990,9,30,1.80000002682209
"25842",1990,10,1,0.800000011920929
"25843",1990,10,2,0
"25844",1990,10,3,0
"25845",1990,10,4,0
"25846",1990,10,5,0
"25847",1990,10,6,0
"25848",1990,10,7,0
"25849",1990,10,8,0.900000013411045
"25850",1990,10,9,0
"25851",1990,10,10,0
"25852",1990,10,11,0
"25853",1990,10,12,0
"25854",1990,10,13,0
"25855",1990,10,14,0
"25856",1990,10,15,0
"25857",1990,10,16,0
"25858",1990,10,17,0
"25859",1990,10,18,0
"25860",1990,10,19,0
"25861",1990,10,20,0
"25862",1990,10,21,0
"25863",1990,10,22,0
"25864",1990,10,23,0
"25865",1990,10,24,0
"25866",1990,10,25,0
"25867",1990,10,26,0
"25868",1990,10,27,0
"25869",1990,10,28,0
"25870",1990,10,29,3.90000005811453
"25871",1990,10,30,6.00000008940697
"25872",1990,10,31,0
"25873",1990,11,1,0
"25874",1990,11,2,0
"25875",1990,11,3,0
"25876",1990,11,4,1.80000002682209
"25877",1990,11,5,0.800000011920929
"25878",1990,11,6,0.700000010430813
"25879",1990,11,7,0
"25880",1990,11,8,0
"25881",1990,11,9,0
"25882",1990,11,10,0
"25883",1990,11,11,0
"25884",1990,11,12,1.50000002235174
"25885",1990,11,13,0
"25886",1990,11,14,0
"25887",1990,11,15,0
"25888",1990,11,16,3.00000004470348
"25889",1990,11,17,7.80000011622906
"25890",1990,11,18,4.30000006407499
"25891",1990,11,19,2.70000004023314
"25892",1990,11,20,2.80000004172325
"25893",1990,11,21,0
"25894",1990,11,22,1.60000002384186
"25895",1990,11,23,6.10000009089708
"25896",1990,11,24,8.40000012516975
"25897",1990,11,25,0
"25898",1990,11,26,0
"25899",1990,11,27,0
"25900",1990,11,28,0
"25901",1990,11,29,3.50000005215406
"25902",1990,11,30,0.900000013411045
"25903",1990,12,1,0.900000013411045
"25904",1990,12,2,0
"25905",1990,12,3,0
"25906",1990,12,4,1.20000001788139
"25907",1990,12,5,0
"25908",1990,12,6,0
"25909",1990,12,7,0
"25910",1990,12,8,0
"25911",1990,12,9,0
"25912",1990,12,10,2.20000003278255
"25913",1990,12,11,0
"25914",1990,12,12,2.40000003576279
"25915",1990,12,13,4.70000007003546
"25916",1990,12,14,0.700000010430813
"25917",1990,12,15,0
"25918",1990,12,16,0
"25919",1990,12,17,0
"25920",1990,12,18,0
"25921",1990,12,19,0
"25922",1990,12,20,0
"25923",1990,12,21,1.60000002384186
"25924",1990,12,22,0
"25925",1990,12,23,0
"25926",1990,12,24,0
"25927",1990,12,25,0
"25928",1990,12,26,0
"25929",1990,12,27,0
"25930",1990,12,28,0
"25931",1990,12,29,0.800000011920929
"25932",1990,12,30,0
"25933",1990,12,31,0
"25934",1991,1,1,1.10000001639128
"25935",1991,1,2,1.80000002682209
"25936",1991,1,3,0
"25937",1991,1,4,4.60000006854534
"25938",1991,1,5,0
"25939",1991,1,6,0
"25940",1991,1,7,0
"25941",1991,1,8,0
"25942",1991,1,9,0.900000013411045
"25943",1991,1,10,0.800000011920929
"25944",1991,1,11,1.70000002533197
"25945",1991,1,12,0
"25946",1991,1,13,0
"25947",1991,1,14,0
"25948",1991,1,15,0
"25949",1991,1,16,0
"25950",1991,1,17,0
"25951",1991,1,18,0
"25952",1991,1,19,0
"25953",1991,1,20,0
"25954",1991,1,21,0
"25955",1991,1,22,0
"25956",1991,1,23,0
"25957",1991,1,24,0
"25958",1991,1,25,0
"25959",1991,1,26,1.00000001490116
"25960",1991,1,27,2.20000003278255
"25961",1991,1,28,1.60000002384186
"25962",1991,1,29,0.900000013411045
"25963",1991,1,30,0
"25964",1991,1,31,0
"25965",1991,2,1,0
"25966",1991,2,2,0
"25967",1991,2,3,0
"25968",1991,2,4,0.700000010430813
"25969",1991,2,5,0
"25970",1991,2,6,0
"25971",1991,2,7,0
"25972",1991,2,8,3.90000005811453
"25973",1991,2,9,2.00000002980232
"25974",1991,2,10,2.60000003874302
"25975",1991,2,11,1.40000002086163
"25976",1991,2,12,3.7000000551343
"25977",1991,2,13,4.90000007301569
"25978",1991,2,14,1.50000002235174
"25979",1991,2,15,0
"25980",1991,2,16,0
"25981",1991,2,17,0
"25982",1991,2,18,0
"25983",1991,2,19,0
"25984",1991,2,20,0
"25985",1991,2,21,0
"25986",1991,2,22,0
"25987",1991,2,23,1.00000001490116
"25988",1991,2,24,0
"25989",1991,2,25,0.700000010430813
"25990",1991,2,26,0.800000011920929
"25991",1991,2,27,0
"25992",1991,2,28,0
"25993",1991,3,1,0
"25994",1991,3,2,0
"25995",1991,3,3,0
"25996",1991,3,4,0
"25997",1991,3,5,0
"25998",1991,3,6,0
"25999",1991,3,7,0
"26000",1991,3,8,0
"26001",1991,3,9,0
"26002",1991,3,10,0
"26003",1991,3,11,0
"26004",1991,3,12,0
"26005",1991,3,13,0
"26006",1991,3,14,0
"26007",1991,3,15,1.70000002533197
"26008",1991,3,16,0
"26009",1991,3,17,0
"26010",1991,3,18,0
"26011",1991,3,19,0
"26012",1991,3,20,2.30000003427267
"26013",1991,3,21,1.50000002235174
"26014",1991,3,22,6.00000008940697
"26015",1991,3,23,0
"26016",1991,3,24,2.10000003129244
"26017",1991,3,25,0
"26018",1991,3,26,0
"26019",1991,3,27,0.600000008940697
"26020",1991,3,28,0
"26021",1991,3,29,0
"26022",1991,3,30,0
"26023",1991,3,31,0
"26024",1991,4,1,0
"26025",1991,4,2,0
"26026",1991,4,3,0
"26027",1991,4,4,0
"26028",1991,4,5,0
"26029",1991,4,6,0
"26030",1991,4,7,6.40000009536743
"26031",1991,4,8,2.00000002980232
"26032",1991,4,9,6.60000009834766
"26033",1991,4,10,0
"26034",1991,4,11,0.900000013411045
"26035",1991,4,12,0
"26036",1991,4,13,0
"26037",1991,4,14,0
"26038",1991,4,15,0
"26039",1991,4,16,0
"26040",1991,4,17,0
"26041",1991,4,18,2.20000003278255
"26042",1991,4,19,10.1000001505017
"26043",1991,4,20,0
"26044",1991,4,21,0
"26045",1991,4,22,0
"26046",1991,4,23,0
"26047",1991,4,24,0
"26048",1991,4,25,0
"26049",1991,4,26,0
"26050",1991,4,27,1.00000001490116
"26051",1991,4,28,0
"26052",1991,4,29,0
"26053",1991,4,30,5.20000007748604
"26054",1991,5,1,0
"26055",1991,5,2,0
"26056",1991,5,3,5.50000008195639
"26057",1991,5,4,4.90000007301569
"26058",1991,5,5,0
"26059",1991,5,6,0
"26060",1991,5,7,0
"26061",1991,5,8,0
"26062",1991,5,9,0
"26063",1991,5,10,0
"26064",1991,5,11,0
"26065",1991,5,12,0
"26066",1991,5,13,0
"26067",1991,5,14,5.30000007897615
"26068",1991,5,15,0
"26069",1991,5,16,0
"26070",1991,5,17,7.30000010877848
"26071",1991,5,18,3.30000004917383
"26072",1991,5,19,2.90000004321337
"26073",1991,5,20,1.00000001490116
"26074",1991,5,21,0
"26075",1991,5,22,0
"26076",1991,5,23,10.6000001579523
"26077",1991,5,24,0
"26078",1991,5,25,0
"26079",1991,5,26,0
"26080",1991,5,27,0
"26081",1991,5,28,0
"26082",1991,5,29,0
"26083",1991,5,30,0
"26084",1991,5,31,0
"26085",1991,6,1,0
"26086",1991,6,2,0
"26087",1991,6,3,1.50000002235174
"26088",1991,6,4,0
"26089",1991,6,5,0
"26090",1991,6,6,0
"26091",1991,6,7,6.00000008940697
"26092",1991,6,8,0
"26093",1991,6,9,0
"26094",1991,6,10,4.30000006407499
"26095",1991,6,11,6.70000009983778
"26096",1991,6,12,0
"26097",1991,6,13,11.9000001773238
"26098",1991,6,14,3.50000005215406
"26099",1991,6,15,0
"26100",1991,6,16,10.2000001519918
"26101",1991,6,17,40.4000006020069
"26102",1991,6,18,1.80000002682209
"26103",1991,6,19,0
"26104",1991,6,20,0
"26105",1991,6,21,1.30000001937151
"26106",1991,6,22,0
"26107",1991,6,23,0
"26108",1991,6,24,3.40000005066395
"26109",1991,6,25,0
"26110",1991,6,26,1.40000002086163
"26111",1991,6,27,4.70000007003546
"26112",1991,6,28,0
"26113",1991,6,29,0
"26114",1991,6,30,0
"26115",1991,7,1,0
"26116",1991,7,2,0
"26117",1991,7,3,0
"26118",1991,7,4,0
"26119",1991,7,5,0
"26120",1991,7,6,0
"26121",1991,7,7,0
"26122",1991,7,8,0
"26123",1991,7,9,0
"26124",1991,7,10,0
"26125",1991,7,11,0
"26126",1991,7,12,0
"26127",1991,7,13,7.60000011324883
"26128",1991,7,14,7.00000010430813
"26129",1991,7,15,3.40000005066395
"26130",1991,7,16,0
"26131",1991,7,17,1.60000002384186
"26132",1991,7,18,12.2000001817942
"26133",1991,7,19,3.50000005215406
"26134",1991,7,20,0
"26135",1991,7,21,0
"26136",1991,7,22,0
"26137",1991,7,23,0
"26138",1991,7,24,0
"26139",1991,7,25,23.8000003546476
"26140",1991,7,26,0
"26141",1991,7,27,0
"26142",1991,7,28,0
"26143",1991,7,29,0
"26144",1991,7,30,0
"26145",1991,7,31,0
"26146",1991,8,1,1.60000002384186
"26147",1991,8,2,0
"26148",1991,8,3,4.00000005960464
"26149",1991,8,4,7.30000010877848
"26150",1991,8,5,0
"26151",1991,8,6,0
"26152",1991,8,7,0
"26153",1991,8,8,0
"26154",1991,8,9,0
"26155",1991,8,10,0
"26156",1991,8,11,3.80000005662441
"26157",1991,8,12,0
"26158",1991,8,13,0
"26159",1991,8,14,0
"26160",1991,8,15,0
"26161",1991,8,16,0
"26162",1991,8,17,15.7000002339482
"26163",1991,8,18,0
"26164",1991,8,19,1.30000001937151
"26165",1991,8,20,1.20000001788139
"26166",1991,8,21,0
"26167",1991,8,22,0
"26168",1991,8,23,0
"26169",1991,8,24,5.30000007897615
"26170",1991,8,25,0
"26171",1991,8,26,1.10000001639128
"26172",1991,8,27,0
"26173",1991,8,28,0
"26174",1991,8,29,0
"26175",1991,8,30,0
"26176",1991,8,31,0
"26177",1991,9,1,0
"26178",1991,9,2,0
"26179",1991,9,3,0
"26180",1991,9,4,0
"26181",1991,9,5,0
"26182",1991,9,6,0
"26183",1991,9,7,2.5000000372529
"26184",1991,9,8,0
"26185",1991,9,9,0
"26186",1991,9,10,0
"26187",1991,9,11,3.1000000461936
"26188",1991,9,12,0
"26189",1991,9,13,0
"26190",1991,9,14,0
"26191",1991,9,15,3.00000004470348
"26192",1991,9,16,1.10000001639128
"26193",1991,9,17,4.30000006407499
"26194",1991,9,18,0
"26195",1991,9,19,0
"26196",1991,9,20,1.90000002831221
"26197",1991,9,21,0
"26198",1991,9,22,0
"26199",1991,9,23,3.1000000461936
"26200",1991,9,24,0
"26201",1991,9,25,0
"26202",1991,9,26,0
"26203",1991,9,27,0
"26204",1991,9,28,0
"26205",1991,9,29,0
"26206",1991,9,30,18.7000002786517
"26207",1991,10,1,0
"26208",1991,10,2,2.20000003278255
"26209",1991,10,3,0
"26210",1991,10,4,0
"26211",1991,10,5,0
"26212",1991,10,6,0
"26213",1991,10,7,0
"26214",1991,10,8,0
"26215",1991,10,9,0
"26216",1991,10,10,0
"26217",1991,10,11,0
"26218",1991,10,12,0
"26219",1991,10,13,0.900000013411045
"26220",1991,10,14,0
"26221",1991,10,15,0
"26222",1991,10,16,0
"26223",1991,10,17,0
"26224",1991,10,18,0
"26225",1991,10,19,0
"26226",1991,10,20,0
"26227",1991,10,21,0
"26228",1991,10,22,3.7000000551343
"26229",1991,10,23,1.70000002533197
"26230",1991,10,24,3.20000004768372
"26231",1991,10,25,0
"26232",1991,10,26,1.30000001937151
"26233",1991,10,27,2.40000003576279
"26234",1991,10,28,1.50000002235174
"26235",1991,10,29,0
"26236",1991,10,30,0
"26237",1991,10,31,0
"26238",1991,11,1,0
"26239",1991,11,2,2.30000003427267
"26240",1991,11,3,0
"26241",1991,11,4,4.10000006109476
"26242",1991,11,5,0
"26243",1991,11,6,0
"26244",1991,11,7,3.50000005215406
"26245",1991,11,8,4.40000006556511
"26246",1991,11,9,0
"26247",1991,11,10,0
"26248",1991,11,11,2.5000000372529
"26249",1991,11,12,2.20000003278255
"26250",1991,11,13,0
"26251",1991,11,14,3.50000005215406
"26252",1991,11,15,0
"26253",1991,11,16,6.30000009387732
"26254",1991,11,17,10.6000001579523
"26255",1991,11,18,0
"26256",1991,11,19,0
"26257",1991,11,20,16.2000002413988
"26258",1991,11,21,3.1000000461936
"26259",1991,11,22,0
"26260",1991,11,23,0.800000011920929
"26261",1991,11,24,0
"26262",1991,11,25,0
"26263",1991,11,26,0
"26264",1991,11,27,0
"26265",1991,11,28,0
"26266",1991,11,29,0
"26267",1991,11,30,0
"26268",1991,12,1,0
"26269",1991,12,2,0
"26270",1991,12,3,0
"26271",1991,12,4,2.60000003874302
"26272",1991,12,5,0
"26273",1991,12,6,0
"26274",1991,12,7,0
"26275",1991,12,8,0
"26276",1991,12,9,0
"26277",1991,12,10,0
"26278",1991,12,11,0
"26279",1991,12,12,0
"26280",1991,12,13,0
"26281",1991,12,14,0
"26282",1991,12,15,0
"26283",1991,12,16,0
"26284",1991,12,17,0
"26285",1991,12,18,4.10000006109476
"26286",1991,12,19,9.40000014007092
"26287",1991,12,20,3.7000000551343
"26288",1991,12,21,0
"26289",1991,12,22,0
"26290",1991,12,23,2.60000003874302
"26291",1991,12,24,2.60000003874302
"26292",1991,12,25,0
"26293",1991,12,26,9.40000014007092
"26294",1991,12,27,3.60000005364418
"26295",1991,12,28,0
"26296",1991,12,29,0
"26297",1991,12,30,0
"26298",1991,12,31,0
"26299",1992,1,1,1.40000002086163
"26300",1992,1,2,0
"26301",1992,1,3,0
"26302",1992,1,4,0.700000010430813
"26303",1992,1,5,0
"26304",1992,1,6,0
"26305",1992,1,7,0
"26306",1992,1,8,0
"26307",1992,1,9,0
"26308",1992,1,10,0
"26309",1992,1,11,0
"26310",1992,1,12,0
"26311",1992,1,13,0
"26312",1992,1,14,3.1000000461936
"26313",1992,1,15,0
"26314",1992,1,16,3.80000005662441
"26315",1992,1,17,0
"26316",1992,1,18,1.60000002384186
"26317",1992,1,19,0
"26318",1992,1,20,0
"26319",1992,1,21,0
"26320",1992,1,22,0
"26321",1992,1,23,0
"26322",1992,1,24,0
"26323",1992,1,25,0
"26324",1992,1,26,0
"26325",1992,1,27,0
"26326",1992,1,28,0
"26327",1992,1,29,0
"26328",1992,1,30,0
"26329",1992,1,31,0
"26330",1992,2,1,0
"26331",1992,2,2,0
"26332",1992,2,3,2.20000003278255
"26333",1992,2,4,0
"26334",1992,2,5,1.80000002682209
"26335",1992,2,6,2.10000003129244
"26336",1992,2,7,1.20000001788139
"26337",1992,2,8,0
"26338",1992,2,9,0
"26339",1992,2,10,0
"26340",1992,2,11,4.60000006854534
"26341",1992,2,12,0
"26342",1992,2,13,5.70000008493662
"26343",1992,2,14,3.80000005662441
"26344",1992,2,15,2.5000000372529
"26345",1992,2,16,1.50000002235174
"26346",1992,2,17,0
"26347",1992,2,18,0.900000013411045
"26348",1992,2,19,0
"26349",1992,2,20,1.10000001639128
"26350",1992,2,21,0
"26351",1992,2,22,0
"26352",1992,2,23,4.20000006258488
"26353",1992,2,24,0
"26354",1992,2,25,0
"26355",1992,2,26,0
"26356",1992,2,27,0
"26357",1992,2,28,0
"26358",1992,2,29,0
"26359",1992,3,1,0
"26360",1992,3,2,0
"26361",1992,3,3,8.20000012218952
"26362",1992,3,4,0
"26363",1992,3,5,0
"26364",1992,3,6,0
"26365",1992,3,7,0
"26366",1992,3,8,0
"26367",1992,3,9,0
"26368",1992,3,10,0
"26369",1992,3,11,0
"26370",1992,3,12,1.70000002533197
"26371",1992,3,13,7.70000011473894
"26372",1992,3,14,1.10000001639128
"26373",1992,3,15,2.70000004023314
"26374",1992,3,16,0
"26375",1992,3,17,0
"26376",1992,3,18,0
"26377",1992,3,19,0
"26378",1992,3,20,0
"26379",1992,3,21,2.30000003427267
"26380",1992,3,22,0
"26381",1992,3,23,2.40000003576279
"26382",1992,3,24,6.2000000923872
"26383",1992,3,25,3.1000000461936
"26384",1992,3,26,1.00000001490116
"26385",1992,3,27,3.90000005811453
"26386",1992,3,28,2.70000004023314
"26387",1992,3,29,0
"26388",1992,3,30,0
"26389",1992,3,31,0
"26390",1992,4,1,0
"26391",1992,4,2,2.60000003874302
"26392",1992,4,3,2.10000003129244
"26393",1992,4,4,0
"26394",1992,4,5,9.60000014305115
"26395",1992,4,6,0
"26396",1992,4,7,0
"26397",1992,4,8,0
"26398",1992,4,9,0
"26399",1992,4,10,0
"26400",1992,4,11,0
"26401",1992,4,12,0
"26402",1992,4,13,0
"26403",1992,4,14,2.30000003427267
"26404",1992,4,15,0
"26405",1992,4,16,1.50000002235174
"26406",1992,4,17,1.70000002533197
"26407",1992,4,18,0
"26408",1992,4,19,2.30000003427267
"26409",1992,4,20,1.10000001639128
"26410",1992,4,21,0
"26411",1992,4,22,0
"26412",1992,4,23,0
"26413",1992,4,24,0
"26414",1992,4,25,1.00000001490116
"26415",1992,4,26,0
"26416",1992,4,27,2.5000000372529
"26417",1992,4,28,0
"26418",1992,4,29,2.30000003427267
"26419",1992,4,30,3.00000004470348
"26420",1992,5,1,0
"26421",1992,5,2,0
"26422",1992,5,3,0
"26423",1992,5,4,0
"26424",1992,5,5,0
"26425",1992,5,6,0
"26426",1992,5,7,0.900000013411045
"26427",1992,5,8,2.80000004172325
"26428",1992,5,9,2.80000004172325
"26429",1992,5,10,1.80000002682209
"26430",1992,5,11,2.30000003427267
"26431",1992,5,12,0
"26432",1992,5,13,0
"26433",1992,5,14,0
"26434",1992,5,15,0
"26435",1992,5,16,0
"26436",1992,5,17,0
"26437",1992,5,18,0
"26438",1992,5,19,0
"26439",1992,5,20,0
"26440",1992,5,21,0
"26441",1992,5,22,0
"26442",1992,5,23,0
"26443",1992,5,24,0
"26444",1992,5,25,0
"26445",1992,5,26,0
"26446",1992,5,27,5.30000007897615
"26447",1992,5,28,6.50000009685755
"26448",1992,5,29,3.7000000551343
"26449",1992,5,30,0
"26450",1992,5,31,0
"26451",1992,6,1,0
"26452",1992,6,2,0
"26453",1992,6,3,0
"26454",1992,6,4,0
"26455",1992,6,5,0
"26456",1992,6,6,0
"26457",1992,6,7,0
"26458",1992,6,8,0
"26459",1992,6,9,2.30000003427267
"26460",1992,6,10,15.1000002250075
"26461",1992,6,11,0
"26462",1992,6,12,0
"26463",1992,6,13,6.8000001013279
"26464",1992,6,14,6.30000009387732
"26465",1992,6,15,0
"26466",1992,6,16,0
"26467",1992,6,17,1.90000002831221
"26468",1992,6,18,2.40000003576279
"26469",1992,6,19,0
"26470",1992,6,20,0
"26471",1992,6,21,0
"26472",1992,6,22,0
"26473",1992,6,23,9.00000013411045
"26474",1992,6,24,0
"26475",1992,6,25,0
"26476",1992,6,26,0
"26477",1992,6,27,0
"26478",1992,6,28,0
"26479",1992,6,29,0
"26480",1992,6,30,0
"26481",1992,7,1,0
"26482",1992,7,2,2.5000000372529
"26483",1992,7,3,0
"26484",1992,7,4,1.60000002384186
"26485",1992,7,5,0
"26486",1992,7,6,6.90000010281801
"26487",1992,7,7,0
"26488",1992,7,8,0
"26489",1992,7,9,0
"26490",1992,7,10,0
"26491",1992,7,11,0
"26492",1992,7,12,1.40000002086163
"26493",1992,7,13,0
"26494",1992,7,14,9.3000001385808
"26495",1992,7,15,0
"26496",1992,7,16,0
"26497",1992,7,17,0
"26498",1992,7,18,7.00000010430813
"26499",1992,7,19,0
"26500",1992,7,20,0
"26501",1992,7,21,0
"26502",1992,7,22,0
"26503",1992,7,23,0
"26504",1992,7,24,0
"26505",1992,7,25,0
"26506",1992,7,26,0
"26507",1992,7,27,0
"26508",1992,7,28,0
"26509",1992,7,29,0
"26510",1992,7,30,0
"26511",1992,7,31,0
"26512",1992,8,1,0
"26513",1992,8,2,3.60000005364418
"26514",1992,8,3,0
"26515",1992,8,4,2.30000003427267
"26516",1992,8,5,0
"26517",1992,8,6,0
"26518",1992,8,7,0
"26519",1992,8,8,0
"26520",1992,8,9,0
"26521",1992,8,10,0
"26522",1992,8,11,1.90000002831221
"26523",1992,8,12,0
"26524",1992,8,13,0
"26525",1992,8,14,4.50000006705523
"26526",1992,8,15,0
"26527",1992,8,16,0
"26528",1992,8,17,0
"26529",1992,8,18,0
"26530",1992,8,19,0
"26531",1992,8,20,0
"26532",1992,8,21,0
"26533",1992,8,22,0
"26534",1992,8,23,0
"26535",1992,8,24,0
"26536",1992,8,25,5.50000008195639
"26537",1992,8,26,7.50000011175871
"26538",1992,8,27,0
"26539",1992,8,28,0
"26540",1992,8,29,0
"26541",1992,8,30,0
"26542",1992,8,31,0
"26543",1992,9,1,7.60000011324883
"26544",1992,9,2,1.30000001937151
"26545",1992,9,3,0
"26546",1992,9,4,0
"26547",1992,9,5,1.90000002831221
"26548",1992,9,6,36.7000005468726
"26549",1992,9,7,16.6000002473593
"26550",1992,9,8,1.00000001490116
"26551",1992,9,9,0
"26552",1992,9,10,0
"26553",1992,9,11,0
"26554",1992,9,12,0
"26555",1992,9,13,0
"26556",1992,9,14,9.10000013560057
"26557",1992,9,15,0
"26558",1992,9,16,1.60000002384186
"26559",1992,9,17,0
"26560",1992,9,18,0
"26561",1992,9,19,0
"26562",1992,9,20,0
"26563",1992,9,21,0
"26564",1992,9,22,0
"26565",1992,9,23,0
"26566",1992,9,24,0
"26567",1992,9,25,0
"26568",1992,9,26,0
"26569",1992,9,27,0
"26570",1992,9,28,0
"26571",1992,9,29,0
"26572",1992,9,30,0
"26573",1992,10,1,0
"26574",1992,10,2,0
"26575",1992,10,3,0
"26576",1992,10,4,0
"26577",1992,10,5,0
"26578",1992,10,6,3.20000004768372
"26579",1992,10,7,1.90000002831221
"26580",1992,10,8,0
"26581",1992,10,9,0
"26582",1992,10,10,0
"26583",1992,10,11,1.70000002533197
"26584",1992,10,12,0
"26585",1992,10,13,0
"26586",1992,10,14,0
"26587",1992,10,15,0
"26588",1992,10,16,0
"26589",1992,10,17,4.60000006854534
"26590",1992,10,18,9.40000014007092
"26591",1992,10,19,0
"26592",1992,10,20,0
"26593",1992,10,21,10.300000153482
"26594",1992,10,22,1.60000002384186
"26595",1992,10,23,0
"26596",1992,10,24,4.50000006705523
"26597",1992,10,25,0
"26598",1992,10,26,5.30000007897615
"26599",1992,10,27,0
"26600",1992,10,28,2.60000003874302
"26601",1992,10,29,0
"26602",1992,10,30,0
"26603",1992,10,31,0
"26604",1992,11,1,0
"26605",1992,11,2,0
"26606",1992,11,3,0
"26607",1992,11,4,5.20000007748604
"26608",1992,11,5,1.60000002384186
"26609",1992,11,6,1.90000002831221
"26610",1992,11,7,5.30000007897615
"26611",1992,11,8,1.20000001788139
"26612",1992,11,9,0
"26613",1992,11,10,4.50000006705523
"26614",1992,11,11,4.70000007003546
"26615",1992,11,12,0
"26616",1992,11,13,1.30000001937151
"26617",1992,11,14,1.10000001639128
"26618",1992,11,15,0
"26619",1992,11,16,0
"26620",1992,11,17,1.50000002235174
"26621",1992,11,18,3.00000004470348
"26622",1992,11,19,3.80000005662441
"26623",1992,11,20,4.30000006407499
"26624",1992,11,21,5.20000007748604
"26625",1992,11,22,0
"26626",1992,11,23,0
"26627",1992,11,24,6.50000009685755
"26628",1992,11,25,2.20000003278255
"26629",1992,11,26,4.90000007301569
"26630",1992,11,27,0
"26631",1992,11,28,2.80000004172325
"26632",1992,11,29,0
"26633",1992,11,30,0
"26634",1992,12,1,0
"26635",1992,12,2,0
"26636",1992,12,3,5.20000007748604
"26637",1992,12,4,2.00000002980232
"26638",1992,12,5,24.3000003620982
"26639",1992,12,6,6.50000009685755
"26640",1992,12,7,0
"26641",1992,12,8,0
"26642",1992,12,9,0
"26643",1992,12,10,0
"26644",1992,12,11,2.90000004321337
"26645",1992,12,12,4.80000007152557
"26646",1992,12,13,0
"26647",1992,12,14,3.60000005364418
"26648",1992,12,15,0
"26649",1992,12,16,0
"26650",1992,12,17,0
